uid,premise,hypothesis,reason,label,predicted_label,match,predicted_score_0,predicted_score_1,predicted_score_2
d7869921-cdc4-4417-afc4-6874d6078b0a,"Dan Hewitt Owens (born July 5, 1947) is an American actor. He has had a film and TV career spanning five decades mostly in supporting roles. He has worked with many renowned directors, including David O. Russell, David Gordon Green, Jon Turteltaub, Felix Enriquez Alcala and Gilles Paquet-Brenner.","Dan Hewitt Owens (born July 5, 1947) is an American actor, and during his career he has worked mostly supporting roles for Felix Enriquez Alcala.","A change of language. Whilst the context states he worked mostly supporting roles for various directors, there is no evidence that he worked mostly supporting roles for any single one in particular.",1,0,,2.890167475,-0.09239383,-3.085123062
c5f65812-ef13-4852-8c3c-10306feab8ee,"Deus (styled as dEUS) is a rock band based in Antwerp, Belgium, whose only continuous members up to the present day are Tom Barman (vocals, guitars) and Klaas Janzoons (keyboards, violin). The rest of the band's line-up currently consists of drummer Stéphane Misseghers, bassist Alan Gevaert and guitarist/backing vocalist Mauro Pawlowski.","Rock bands can be found across the entire world, no matter which country you are in",It could be possible.,1,2,,-2.878733397,-0.34773308,2.40760088
ab1559dc-70e8-4f51-a221-19b292aaee0d,"Richard Ford (born February 16, 1944) is an American novelist and short story writer. His best-known works are the novel ""The Sportswriter"" and its sequels, ""Independence Day"", ""The Lay of the Land"" and ""Let Me Be Frank With You"", and the short story collection ""Rock Springs"", which contains several widely anthologized stories.","""Rock Springs"" is a book containing anthologies.","An anthology is a collection of poems or short stories and the work ""anthologized"" is used in the paragraph.",0,1,,0.230027884,0.617963552,-0.696460485
b4d89517-4e7b-4bad-a31e-8520f177fb3d,"Boulder ( ) is the home rule municipality that is the county seat and the most populous municipality of Boulder County, and the 11th most populous municipality in the U.S. state of Colorado. Boulder is located at the base of the foothills of the Rocky Mountains at an elevation of 5430 ft above sea level. The city is 25 mi northwest of Denver.",There are 11 municipalities in Colorado that have a greater population than Boulder,"The context says it is the 11th most populous, but that means there are only 10 municipalities with a greater population",2,0,,1.404376388,-0.984657466,-0.632854283
539eb8d6-dffc-4fdb-bfd5-c6669fce0aa8,"Teeth is a 2007 black comedy horror film written and directed by Mitchell Lichtenstein. The movie stars Jess Weixler and was produced by Lichtenstein on a budget of US$2 million. The film premiered at the Sundance Film Festival on January 19, 2007, and was distributed by Roadside Attractions for a limited release in the United States.",Jess Weixler was paid less than $3 million to star in the film Teeth.,Weixler had to have been paid less than 3 million if the budget was 2 million. I changed the number 2 to 3 which may have confused the system.,0,1,,-0.41150263,0.701296926,-0.247435018
3ad52465-4b54-40fc-9443-69f2014739fd,"The Chief of Defence of Denmark (Danish: Forsvarschefen ), under responsibility of the Defence minister, is the Chief of Defence and commander of the Royal Danish Army, the Royal Danish Navy and the Royal Danish Air Force. The Chief of Defence is the military adviser to the Defence minister and head of the Defence Command.",The Defence Command reports to the Air Force minister,"The Chief of Defence reports to the Defense minister, not the Air Force minister",2,1,,-0.474044591,1.521259546,-0.992607415
ecda6f55-573b-4f22-8b9a-d7784c56c399,"The World of David Bowie is an album by David Bowie, released in 1970. It contains material from his first album ""David Bowie"", as well as previously unreleased songs. The track listing was chosen by Bowie himself. The sleeve photo is by Ian Dickson.",The World of David Bowie wasn't David's first album,"It is stated that The World of David Bowie contains material from his first album called ""David Bowie"" meaning The World of David Bowie was not his first album. I think this was hard for the system because the way it was worded.",0,0,,0.639423788,-0.747495115,-0.005633495
0a4ab5a6-df6b-4e60-9932-c25bf7e0b9fc,"Cover Your Tracks is the second full-length album from the metalcore band Bury Your Dead. It was released October 19, 2004 on Victory Records and features re-recordings of two songs from Bury Your Dead's first full-length ""You Had Me at Hello"". All songs are named after Tom Cruise movies.",Cover Your tracks was released 12 days before Halloween.,The date of the release is in the paragraph.,0,2,,-1.029819727,-1.127256751,1.636988521
3b19d489-357c-40fd-900a-883f7b0ab65c,"Reperi was an ancient Roman Town of Roman North Africa, in the Roman province of Mauritania Cesariense. The exact location of the ancient town is now unknown, but is surmised to have been in Northern Algeria. The town seems to have last till the Muslim conquest of the Maghreb.",Reperi was an ancient Roman Town in Northern Algeria. ,"The computer thought it was correct because I used a lot of the same words as in the context, but it is neither correct nor incorrect because the exact location of this town in unknown. ",1,1,,-0.232339785,0.136476874,0.005905543
d63f95b0-72c2-498d-bfd2-2bf027c48c90,"is an American band formed in Los Angeles by Maynard James Keenan, known as the lead singer of the bands Tool and A Perfect Circle. As Keenan is the only permanent member, he considers the project to be his ""creative subconscious."" In light of this, Puscifer is considered a pseudonym for his solo work.",Maynard James Keenan is the lead singer of only one band.,It's definitely incorrect because it says he's the lead singer of at least two different bands. I guess the system didn't understand the use of the plural word in this case so it got it wrong.,2,0,,0.961249352,-0.65486896,-0.402531952
86b0c310-f6cf-4f40-9aa1-8b6fa610407d,"Chelone is a genus of four species of perennial herbaceous plants native to eastern North America. They all have similarly shaped flowers (which led to the name turtlehead due to their resemblance to the head of a turtle), which vary in color from white to red, purple or pink. ""C. cuthbertii"", ""C. glabra"", and ""C. lyonii"" are diploid and ""C. obliqua"" is either tetraploid or hexaploid.",Chelone plants are native throughout North America.,Chelone plants are native to southern North America.,2,0,,1.361853719,-0.120399006,-1.288033247
020801d4-42bb-4c02-9e59-e0bdff3d4e68,"The Treaty of Berlin between the Habsburg archduchess Maria Theresa of Austria, who was also Queen of Bohemia, and the Prussian king Frederick the Great was signed on 28 July 1742 in Berlin. It was the formal peace treaty that confirmed the preliminary agreement achieved with English mediation by the 11 June Treaty of Breslau, and officially ended the First Silesian War.",The Treaty of Berlin came after the Treaty of Breslau.,Treaty of Breslau was June 11. The Treaty of Berlin was July 28.,0,2,,-0.66771239,-1.240127087,1.423064113
1d5a5c20-6111-41a9-8572-907e5ac64f25,"Voila is the seventh studio album by the American singer Belinda Carlisle, released in 2007. It was Carlisle's first studio album in over a decade, and is a covers album of ""classic French chansons and pop standards"", much different from Carlisle's previous English language pop records.",Voila was written in 2006.,It is unclear when the songs were written. The system was confused by the wording in the statement.,1,2,,-2.894155979,1.041302204,1.347490907
17b26aeb-d7ab-474a-9d69-63e769b57595,"Josef Groll (21 August 1813, Vilshofen an der Donau – 22 November 1887, Vilshofen) was a Bavarian brewer, best known for his invention of Pilsener beer, is known by some as ""the Father of the Pils"". The world's first-ever pale lager, his Pilsner Urquell was highly successful, and served as the inspiration for more than two-thirds of the beer produced in the world today.",Josef Groll was born in the summer.,"He was born in August, which is the summer. It may have been difficult because it requires knowing when summer is.",0,2,,-1.68083477,-1.445258617,2.311728001
78787544-4752-433b-a7f2-dddce3e68a9f,"Citrix Systems is a computer software company that was founded in 1989 by Ed Iacobucci. Citrix creates and sells virtualization, cloud computing, networking and SaaS products that aim to provide remote connectivity to workers on a variety of devices.","Citrix Systems was founded by Ed Iacobucci, who was born in 1989","He could not have started a company the same year he was born, the system probably just compared the year in the context description",2,0,,2.632448435,-0.369850934,-2.577798605
3ef03038-cc87-4c0b-85c4-8ecd66af7c04,"George Gipp (February 18, 1895 – December 14, 1920), nicknamed ""The Gipper"", was a college football player who played for the University of Notre Dame. Gipp was selected as Notre Dame's first Walter Camp All-American. Gipp played several positions, particularly halfback, quarterback, and punter.",Gipp was selected as Notre Dame's only Walter Camp All-American,Isimply changed one focus word and fooled it ,1,1,,-2.512704134,1.176029444,0.944816709
23bf5714-4e7d-4d05-a935-f694a2c2f421,"Night Taxi (Italian: Taxi di notte) is a 1950 French-Italian comedy film about a taxicab driver, directed by Carmine Gallone and starring Beniamino Gigli, Danielle Godet and Philippe Lemaire. After finding a baby left abandoned in his cab, a singing taxi driver tries to find its mother.",Night Taxi  was directed by Beniamino Gigli,Beniamino Gigli was staring the movie not directing.,2,0,,0.061553106,-0.026940163,0.001787847
b7e6d12f-2a53-498b-b706-1172d6249144,"Mulberry () is a 1986 South Korean drama film directed by Lee Doo-yong. Based on the eponymous classic story by Na Do-hyang, the film became known for its erotic subject matter, made possible by the government's gradual relaxation of censorship and control over the film industry during the 1980s. It was part of the wave of ""Folk erotic"" films that had become popular in South Korea at this time.",Mulberry () is a 1986 South Korean drama film directed by Lee Doo-dong.,Wrong name. Just mispelled so it was close,2,0,,0.530686617,0.261065304,-0.79040271
d213b1c0-298f-4e94-9eee-77a28aab4801,"Iron Horse Bicycles was a manufacturer of bicycles, in Islandia, New York, United States from 1987 to 2009. Its logo was a prancing horse on a mustard-color crest similar to the Ferrari logo. Iron Horse sold racing bikes and mountain bikes, but mainly downhill, freeride, and all mountain.","Iron Horse Bicycles was a manufacturer of bicycles, in Long Island, New York, United States from 1987 to 2009.","Changed ""Islandia"" to ""Long Island"". ",2,1,,-1.355783582,2.82802248,-1.55533278
